timestamp,h2s_ppm,co_ppm,temperature,humidity,exposure_time_s,scenario,danger_level
2610,380.165,459.325,26.9,88.8,2610,critique,3
2615,405.058,534.446,31.0,88.7,2615,critique,3
2620,492.736,389.014,36.4,79.8,2620,critique,3
2625,271.913,996.014,31.3,90.1,2625,critique,3
2630,166.224,797.247,24.5,57.2,2630,critique,3
2635,121.131,755.556,32.4,50.2,2635,critique,3
2640,120.312,620.03,25.2,93.7,2640,critique,3
2645,235.761,587.823,42.0,61.5,2645,critique,3
2650,134.365,424.101,42.0,69.6,2650,critique,3
2655,228.952,687.516,29.2,,2655,critique,3
2660,181.746,1000.551,37.6,92.2,2660,critique,3
2665,617.236,590.96,36.8,77.2,2665,critique,3
2670,342.256,799.599,26.3,53.6,2670,critique,3
2675,379.56,884.232,25.9,96.2,2675,critique,3
2680,365.289,520.436,42.0,81.2,2680,critique,3
2685,174.833,498.532,33.8,60.3,2685,critique,3
2690,347.453,616.023,28.7,61.1,2690,critique,3
2695,177.291,1033.543,30.8,83.1,2695,critique,3
2700,342.906,435.716,37.9,50.0,2700,critique,3
2705,175.22,825.428,22.1,54.3,2705,critique,3
2710,681.94,756.725,41.6,88.3,2710,critique,3
2715,185.146,1080.538,37.2,83.3,2715,critique,3
2720,251.034,442.019,34.3,63.1,2720,critique,3
2725,481.192,675.642,30.4,88.9,2725,critique,3
2730,84.899,435.871,38.6,,2730,critique,3
2735,374.032,1063.554,38.0,68.0,2735,critique,3
2740,452.3,412.589,42.0,88.8,2740,critique,3
2745,420.163,417.503,40.4,69.8,2745,critique,3
2750,614.459,766.651,31.7,50.0,2750,critique,3
2755,0.851,12.756,26.6,81.5,2755,normal,0
2760,2.263,19.233,31.5,65.1,2760,normal,0
2765,0.477,3.308,28.1,74.6,2765,normal,0
2770,0.845,0.883,18.2,54.3,2770,normal,0
2775,0.703,11.075,39.2,50.0,2775,normal,0
2780,1.508,3.976,35.0,89.7,2780,normal,0
2785,0.0,4.829,24.5,66.4,2785,normal,0
2790,0.745,11.584,31.7,88.8,2790,normal,0
2795,1.048,1.328,40.6,79.3,2795,normal,0
2800,1.541,2.15,20.1,82.1,2800,normal,0
2805,0.702,4.853,27.9,70.2,2805,normal,0
2810,1.192,6.644,19.2,59.4,2810,normal,0
2815,1.381,22.43,37.0,66.7,2815,normal,0
2820,2.451,0.0,25.3,66.8,2820,normal,0
2825,5.159,10.49,38.6,80.4,2825,normal,1
2830,3.247,14.341,,54.3,2830,normal,0
2835,0.654,9.042,24.1,93.0,2835,normal,0
2840,1.59,7.44,32.0,72.0,2840,normal,0
2845,2.53,14.476,32.4,63.9,2845,normal,0
2850,0.015,11.254,37.4,69.9,2850,normal,0
2855,1.403,19.1,20.8,55.9,2855,normal,0
2860,1.305,13.492,30.9,91.7,2860,normal,0
2865,1.67,7.572,25.4,90.1,2865,normal,0
2870,2.476,1.13,36.4,57.0,2870,normal,0
2875,1.183,8.747,18.9,55.2,2875,normal,0
2880,1.061,7.278,35.5,54.9,2880,normal,0
2885,2.369,10.412,27.0,72.0,2885,normal,0
2890,0.852,11.917,35.4,50.8,2890,normal,0
2895,2.646,17.041,27.8,70.9,2895,normal,0
2900,0.884,15.373,31.0,86.0,2900,normal,0
2905,1.249,4.265,22.1,88.1,2905,normal,0
2910,2.48,0.0,34.7,72.3,2910,normal,0
2915,0.0,8.522,34.8,65.3,2915,normal,0
2920,0.602,7.034,21.3,81.6,2920,normal,0
2925,0.0,5.67,30.6,77.5,2925,normal,0
2930,0.264,5.536,26.1,91.7,2930,normal,0
2935,0.614,31.062,32.1,50.5,2935,normal,1
2940,1.847,15.115,28.8,83.7,2940,normal,0
2945,3.176,20.061,37.1,68.6,2945,normal,0
2950,0.772,15.006,39.5,57.0,2950,normal,0
2955,0.903,11.084,27.9,90.8,2955,normal,0
2960,1.912,10.23,39.6,77.0,2960,normal,0
2965,0.755,6.827,38.6,50.0,2965,normal,0
2970,0.103,13.757,38.8,59.8,2970,normal,0
2975,2.167,11.679,22.3,60.8,2975,normal,0
2980,1.457,9.395,28.1,59.6,2980,normal,0
2985,1.032,10.891,25.7,54.8,2985,normal,0
2990,0.512,7.803,,75.9,2990,normal,0
2995,4.214,1.603,28.7,64.0,2995,normal,0
3000,0.137,21.916,35.9,88.1,3000,normal,0
3005,247.671,412.615,31.9,52.9,3005,critique,3
3010,388.601,658.682,38.3,50.0,3010,critique,3
3015,137.891,889.047,42.0,52.2,3015,critique,3
3020,129.098,781.727,26.8,67.5,3020,critique,3
3025,196.399,1161.502,31.4,84.7,3025,critique,3
3030,383.846,557.153,36.7,53.2,3030,critique,3
3035,224.127,395.549,29.0,71.7,3035,critique,3
3040,120.003,396.581,24.0,78.2,3040,critique,3
3045,109.005,662.043,33.9,80.1,3045,critique,3
3050,598.246,547.026,42.0,87.2,3050,critique,3
3055,367.005,433.037,42.0,55.1,3055,critique,3
3060,144.65,861.394,24.2,63.2,3060,critique,3
3065,293.121,465.012,42.0,90.1,3065,critique,3
3070,320.958,889.027,42.0,50.0,3070,critique,3
3075,487.226,765.801,42.0,63.7,3075,critique,3
3080,145.086,723.772,21.3,70.9,3080,critique,3
3085,539.015,568.144,30.0,73.1,3085,critique,3
3090,288.14,367.539,32.0,69.1,3090,critique,3
3095,330.512,783.978,39.5,85.9,3095,critique,3
3100,99.232,570.422,36.0,66.0,3100,critique,3
3105,195.276,414.303,41.7,87.0,3105,critique,3
3110,231.864,993.142,25.7,73.8,3110,critique,3
3115,317.499,481.072,31.3,50.0,3115,critique,3
3120,136.603,463.901,36.9,86.4,3120,critique,3
3125,503.805,444.496,32.1,85.4,3125,critique,3
3130,158.162,1058.299,41.9,87.3,3130,critique,3
3135,226.287,842.715,29.1,90.7,3135,critique,3
3140,424.677,916.254,34.4,72.2,3140,critique,3
3145,339.983,819.401,26.2,50.3,3145,critique,3
3150,413.824,746.681,42.0,,3150,critique,3
3155,337.899,953.394,31.1,55.8,3155,critique,3
3160,243.396,655.879,39.1,50.0,3160,critique,3
3165,549.28,530.451,42.0,50.0,3165,critique,3
3170,238.333,684.51,27.5,66.3,3170,critique,3
3175,299.457,484.242,35.7,62.3,3175,critique,3
3180,359.945,482.492,33.0,92.4,3180,critique,3
3185,234.387,572.308,38.2,50.0,3185,critique,3
3190,289.455,324.473,34.2,87.7,3190,critique,3
3195,272.309,752.314,30.8,51.3,3195,critique,3
3200,433.842,491.124,42.0,72.5,3200,critique,3
3205,425.11,446.177,40.3,50.0,3205,critique,3
3210,374.456,843.379,29.0,77.2,3210,critique,3
3215,494.227,1252.145,33.1,70.3,3215,critique,3
3220,502.695,607.768,41.3,57.2,3220,critique,3
3225,145.504,834.487,42.0,83.8,3225,critique,3
3230,196.246,782.158,39.4,50.0,3230,critique,3
3235,201.013,651.521,24.7,72.2,3235,critique,3
3240,501.434,740.176,,93.3,3240,critique,3
3245,451.396,750.374,31.0,70.1,3245,critique,3
3250,293.515,172.785,32.6,76.9,3250,critique,3
3255,0.696,10.196,37.5,50.0,3255,normal,0
3260,1.135,14.232,33.2,89.9,3260,normal,0
3265,1.897,12.47,23.0,81.0,3265,normal,0
3270,0.914,13.788,19.9,79.0,3270,normal,0
3275,0.685,4.769,21.9,84.7,3275,normal,0
3280,2.438,18.916,25.3,70.7,3280,normal,0
3285,0.747,3.479,32.4,54.5,3285,normal,0
3290,1.106,8.447,35.8,59.8,3290,normal,0
3295,0.787,19.073,33.9,53.4,3295,normal,0
3300,5.006,0.0,34.6,51.8,3300,normal,1
3305,0.565,7.246,28.2,59.4,3305,normal,0
3310,2.427,5.191,36.0,57.8,3310,normal,0
3315,1.258,14.817,39.2,87.1,3315,normal,0
3320,0.893,12.903,,78.6,3320,normal,0
3325,0.336,4.493,20.1,68.8,3325,normal,0
3330,1.227,0.147,35.1,77.1,3330,normal,0
3335,1.229,21.427,33.0,59.7,3335,normal,0
3340,1.878,3.163,27.1,52.8,3340,normal,0
3345,0.0,1.194,35.3,69.6,3345,normal,0
3350,1.416,21.294,35.0,57.4,3350,normal,0
3355,2.111,10.346,25.8,64.3,3355,normal,0
3360,1.314,7.371,18.6,66.8,3360,normal,0
3365,2.264,9.073,37.3,87.9,3365,normal,0
3370,0.876,30.181,30.5,68.7,3370,normal,1
3375,2.252,2.208,18.8,92.6,3375,normal,0
3380,1.998,6.262,18.4,95.8,3380,normal,0
3385,4.824,18.374,29.8,63.5,3385,normal,0
3390,0.95,6.934,40.2,50.0,3390,normal,0
3395,5.169,0.924,,72.7,3395,normal,1
3400,1.07,20.913,23.3,69.6,3400,normal,0
3405,1.264,0.0,33.7,80.8,3405,normal,0
3410,0.0,5.788,18.0,95.6,3410,normal,0
3415,2.297,13.042,22.0,60.6,3415,normal,0
3420,1.316,22.467,24.4,50.5,3420,normal,0
3425,2.37,0.0,21.0,97.0,3425,normal,0
3430,2.268,14.351,25.6,53.9,3430,normal,0
3435,0.351,5.588,20.6,84.4,3435,normal,0
3440,0.0,13.716,38.5,56.8,3440,normal,0
3445,0.0,6.068,18.5,61.2,3445,normal,0
3450,1.089,15.681,19.4,55.1,3450,normal,0
3455,0.983,6.601,28.4,58.5,3455,normal,0
3460,1.828,2.132,30.4,59.0,3460,normal,0
3465,3.229,5.889,40.6,87.3,3465,normal,0
3470,0.649,7.783,31.6,63.5,3470,normal,0
3475,1.59,26.395,27.2,67.6,3475,normal,1
3480,3.003,10.85,35.5,67.0,3480,normal,0
3485,2.21,6.497,38.6,,3485,normal,0
3490,0.366,18.139,26.1,75.1,3490,normal,0
3495,1.244,8.781,20.3,59.5,3495,normal,0
3500,1.151,15.176,27.9,57.5,3500,normal,0
3505,1.439,10.498,18.7,66.5,3505,montee,0
3510,1.744,11.696,41.5,85.5,3510,montee,0
3515,1.779,21.262,25.9,76.4,3515,montee,0
3520,2.984,21.346,38.4,65.7,3520,montee,0
3525,0.626,13.804,18.4,54.0,3525,montee,0
3530,2.361,7.254,30.3,93.4,3530,montee,0
3535,2.622,24.834,34.7,50.0,3535,montee,0
3540,1.341,16.156,22.6,86.3,3540,montee,0
3545,1.967,23.741,38.2,74.2,3545,montee,0
3550,1.22,13.242,33.5,50.0,3550,montee,0
3555,1.701,7.193,,82.5,3555,montee,0
3560,2.757,23.096,24.3,82.7,3560,montee,0
3565,2.821,21.393,23.2,51.0,3565,montee,0
3570,3.107,9.873,22.9,57.7,3570,montee,0
3575,2.48,14.935,26.2,68.2,3575,montee,0
3580,1.656,18.139,30.2,69.8,3580,montee,0
3585,1.926,12.623,24.5,50.0,3585,montee,0
3590,1.788,16.082,32.6,65.2,3590,montee,0
3595,1.028,9.935,25.2,90.1,3595,montee,0
3600,1.579,20.405,36.0,86.4,3600,montee,0
3605,1.57,8.093,29.9,53.3,3605,montee,0
3610,1.599,15.445,34.7,55.5,3610,montee,0
3615,3.55,25.182,28.7,50.5,3615,montee,1
3620,2.516,9.087,37.9,50.7,3620,montee,0
3625,2.789,16.376,39.7,85.6,3625,montee,0
3630,2.454,17.662,29.2,83.0,3630,montee,0
3635,2.617,19.103,32.9,84.7,3635,montee,0
3640,2.124,13.115,28.4,85.2,3640,montee,0
3645,2.508,25.676,29.2,92.4,3645,montee,1
3650,3.85,13.971,29.8,69.3,3650,montee,0
3655,5.294,17.508,37.0,84.4,3655,montee,1
3660,1.804,18.135,31.3,55.2,3660,montee,0
3665,3.845,17.625,29.3,93.7,3665,montee,0
3670,2.818,15.226,36.1,84.1,3670,montee,0
3675,4.107,26.067,18.9,72.8,3675,montee,1
3680,1.772,28.022,33.6,85.8,3680,montee,1
3685,2.468,18.445,19.2,91.1,3685,montee,0
3690,3.143,22.193,31.2,56.1,3690,montee,0
3695,2.739,35.132,25.7,61.8,3695,montee,1
3700,4.495,27.483,30.8,50.0,3700,montee,1
3705,2.672,19.577,21.9,88.5,3705,montee,0
3710,3.743,10.816,21.3,60.8,3710,montee,0
3715,3.987,25.561,29.0,72.1,3715,montee,1
3720,4.445,18.622,36.4,66.5,3720,montee,0
3725,3.796,19.111,37.0,74.6,3725,montee,0
3730,4.321,14.957,20.8,57.3,3730,montee,0
3735,3.943,16.535,28.6,66.5,3735,montee,0
3740,3.253,19.588,35.9,73.1,3740,montee,0
3745,4.886,9.887,27.4,56.0,3745,montee,0
3750,3.909,20.998,23.5,76.6,3750,montee,0
3755,14.118,32.136,39.2,54.6,3755,moyen,1
3760,7.254,23.339,20.2,73.1,3760,moyen,1
3765,16.703,31.184,30.7,86.6,3765,moyen,1
3770,16.554,19.152,29.0,74.7,3770,moyen,1
3775,10.381,34.935,30.9,50.0,3775,moyen,1
3780,12.673,49.759,33.0,85.8,3780,moyen,1
3785,18.359,25.492,22.2,77.9,3785,moyen,1
3790,9.047,40.057,32.4,54.2,3790,moyen,1
3795,15.131,30.826,21.3,96.7,3795,moyen,1
3800,6.012,34.099,27.6,58.6,3800,moyen,1
3805,17.274,36.047,22.5,81.3,3805,moyen,1
3810,3.626,46.341,32.7,77.1,3810,moyen,1
3815,14.896,29.659,20.4,92.8,3815,moyen,1
3820,17.476,34.72,27.7,62.7,3820,moyen,1
3825,15.946,48.309,,65.9,3825,moyen,1
3830,13.39,80.902,39.0,88.9,3830,moyen,2
3835,16.457,24.976,25.6,89.8,3835,moyen,1
3840,9.847,34.763,37.0,89.6,3840,moyen,1
3845,17.707,33.712,24.3,76.4,3845,moyen,1
3850,25.537,43.826,25.1,88.0,3850,moyen,2
3855,15.219,23.077,18.4,77.6,3855,moyen,1
3860,25.575,37.196,26.7,63.5,3860,moyen,2
3865,13.911,34.358,33.8,86.7,3865,moyen,1
3870,15.648,24.927,32.9,87.1,3870,moyen,1
3875,9.168,34.536,24.5,73.6,3875,moyen,1
3880,5.942,38.311,28.9,50.0,3880,moyen,1
3885,2.923,37.471,31.4,78.3,3885,moyen,1
3890,8.677,21.514,32.4,81.6,3890,moyen,1
3895,9.963,26.613,31.9,50.0,3895,moyen,1
3900,10.64,37.51,21.0,78.3,3900,moyen,1
3905,8.972,30.96,24.8,52.4,3905,moyen,1
3910,21.623,44.199,28.8,74.0,3910,moyen,2
3915,9.191,47.59,26.1,82.8,3915,moyen,1
3920,9.25,20.824,33.6,61.9,3920,moyen,1
3925,7.267,22.715,36.3,76.3,3925,moyen,1
3930,4.748,59.571,33.4,72.5,3930,moyen,2
3935,14.643,34.366,18.6,83.9,3935,moyen,1
3940,7.845,46.578,27.2,93.1,3940,moyen,1
3945,11.794,33.046,37.9,,3945,moyen,1
3950,8.347,34.331,24.2,58.5,3950,moyen,1
3955,8.626,28.706,26.3,71.0,3955,moyen,1
3960,5.388,77.435,25.2,73.1,3960,moyen,2
3965,7.713,61.567,22.1,96.3,3965,moyen,2
3970,3.795,42.684,20.7,94.5,3970,moyen,1
3975,9.619,44.67,40.1,69.2,3975,moyen,1
3980,13.48,35.067,35.7,66.2,3980,moyen,1
3985,5.153,39.69,33.2,62.4,3985,moyen,1
3990,21.189,33.571,25.7,76.1,3990,moyen,2
3995,10.231,25.463,30.2,74.8,3995,moyen,1
4000,5.68,24.431,25.0,66.1,4000,moyen,1
4005,1.228,10.527,25.1,83.3,4005,normal,0
4010,2.583,0.0,23.6,50.0,4010,normal,0
4015,2.34,0.738,35.2,53.7,4015,normal,0
4020,2.611,10.136,20.6,61.2,4020,normal,0
4025,1.083,7.765,27.1,70.7,4025,normal,0
4030,0.0,21.772,19.1,96.9,4030,normal,0
4035,2.263,4.509,35.2,60.9,4035,normal,0
4040,0.669,2.891,25.7,69.8,4040,normal,0
4045,0.937,0.518,33.0,53.1,4045,normal,0
4050,0.908,16.16,22.6,90.5,4050,normal,0
4055,0.3,9.193,24.2,67.0,4055,normal,0
4060,2.858,6.774,39.0,76.1,4060,normal,0
4065,1.204,15.403,26.2,80.9,4065,normal,0
4070,1.736,27.577,18.5,85.8,4070,normal,1
4075,1.674,8.15,29.7,86.1,4075,normal,0
4080,3.423,15.912,41.0,88.1,4080,normal,0
4085,2.533,13.54,39.9,68.6,4085,normal,0
4090,1.97,0.0,26.7,70.3,4090,normal,0
4095,1.216,11.511,34.6,,4095,normal,0
4100,1.621,15.231,23.0,93.2,4100,normal,0
4105,1.17,9.258,37.6,91.7,4105,normal,0
4110,0.583,10.518,39.1,57.7,4110,normal,0
4115,1.419,6.764,20.6,55.2,4115,normal,0
4120,2.038,10.401,25.0,78.0,4120,normal,0
4125,2.698,10.396,37.4,88.0,4125,normal,0
4130,1.18,17.943,33.0,50.0,4130,normal,0
4135,2.23,11.936,22.5,54.0,4135,normal,0
4140,1.266,15.268,26.7,72.0,4140,normal,0
4145,0.898,25.991,19.1,67.0,4145,normal,1
4150,0.974,12.101,22.3,80.4,4150,normal,0
4155,1.404,3.456,29.2,71.0,4155,normal,0
4160,0.86,17.426,28.3,93.4,4160,normal,0
4165,1.375,27.51,23.2,73.8,4165,normal,1
4170,1.564,10.36,35.7,72.0,4170,normal,0
4175,1.872,19.235,40.3,62.0,4175,normal,0
4180,2.942,4.053,29.2,51.5,4180,normal,0
4185,1.291,21.109,32.6,60.0,4185,normal,0
4190,1.366,16.786,21.9,75.6,4190,normal,0
4195,0.0,15.127,30.8,50.4,4195,normal,0
4200,1.408,14.941,34.8,75.5,4200,normal,0
4205,1.114,21.722,22.6,71.8,4205,normal,0
4210,1.754,13.657,35.3,70.8,4210,normal,0
4215,0.458,11.339,27.5,63.2,4215,normal,0
4220,3.627,19.589,32.7,91.3,4220,normal,0
4225,1.347,13.318,34.2,50.0,4225,normal,0
4230,1.28,3.845,29.1,90.0,4230,normal,0
4235,1.793,31.243,20.3,97.4,4235,normal,1
4240,1.912,5.522,40.8,50.0,4240,normal,0
4245,2.825,12.594,40.5,61.3,4245,normal,0
4250,2.182,0.0,38.3,64.6,4250,normal,0
4255,11.276,56.636,30.9,61.9,4255,moyen,2
4260,12.227,21.359,24.4,50.5,4260,moyen,1
4265,7.14,54.796,32.2,57.4,4265,moyen,2
4270,10.117,30.025,21.8,80.9,4270,moyen,1
4275,6.297,28.055,34.5,81.8,4275,moyen,1
4280,11.003,25.816,30.3,89.8,4280,moyen,1
4285,12.986,32.971,40.7,82.5,4285,moyen,1
4290,14.203,30.449,33.5,60.5,4290,moyen,1
4295,9.423,33.466,41.8,56.6,4295,moyen,1
4300,6.376,32.036,23.0,70.3,4300,moyen,1
4305,6.021,39.53,19.5,97.1,4305,moyen,1
4310,4.701,33.871,32.2,,4310,moyen,1
4315,11.586,53.626,34.0,69.7,4315,moyen,2
4320,23.236,56.181,19.2,79.6,4320,moyen,2
4325,7.367,43.546,35.3,65.4,4325,moyen,1
4330,19.324,30.903,36.6,55.9,4330,moyen,1
4335,21.142,46.243,23.7,56.6,4335,moyen,2
4340,10.954,31.865,27.2,88.5,4340,moyen,1
4345,11.431,30.661,38.1,62.9,4345,moyen,1
4350,10.71,35.99,32.4,80.9,4350,moyen,1
4355,6.366,24.768,23.9,56.9,4355,moyen,1
4360,12.682,22.272,41.6,73.2,4360,moyen,1
4365,19.836,37.923,42.0,59.6,4365,moyen,1
4370,14.763,50.582,35.2,56.1,4370,moyen,2
4375,15.36,46.274,24.6,73.2,4375,moyen,1
4380,7.658,42.331,25.8,56.3,4380,moyen,1
4385,15.079,39.683,24.6,50.3,4385,moyen,1
4390,8.479,26.41,35.1,69.1,4390,moyen,1
4395,17.357,43.853,20.6,58.1,4395,moyen,1
4400,10.283,34.986,20.7,79.2,4400,moyen,1
4405,13.742,46.896,20.5,86.0,4405,moyen,1
4410,20.097,23.841,18.9,62.3,4410,moyen,2
4415,14.549,38.891,39.7,78.6,4415,moyen,1
4420,16.209,32.208,20.1,89.4,4420,moyen,1
4425,8.945,43.99,30.0,87.6,4425,moyen,1
4430,6.752,20.051,32.6,79.0,4430,moyen,1
4435,6.645,41.941,42.0,54.6,4435,moyen,1
4440,5.055,64.211,33.1,68.2,4440,moyen,2
4445,13.022,36.045,19.2,50.9,4445,moyen,1
4450,9.923,33.82,21.1,80.8,4450,moyen,1
4455,17.217,24.341,32.0,73.0,4455,moyen,1
4460,18.837,30.692,19.1,72.8,4460,moyen,1
4465,5.157,50.125,40.3,63.0,4465,moyen,2
4470,8.361,36.947,33.2,83.5,4470,moyen,1
4475,10.17,53.344,37.0,69.8,4475,moyen,2
4480,9.583,39.856,38.8,63.1,4480,moyen,1
4485,6.684,28.506,39.5,55.7,4485,moyen,1
4490,6.638,35.612,,51.1,4490,moyen,1
4495,15.935,28.178,37.4,64.8,4495,moyen,1
4500,24.455,29.977,24.0,59.9,4500,moyen,2
4505,1.239,2.235,,71.8,4505,pic,0
4510,4.843,0.0,32.7,50.6,4510,pic,0
4515,4.676,8.786,29.5,56.5,4515,pic,0
4520,4.587,6.158,23.1,80.8,4520,pic,0
4525,8.472,41.274,40.0,63.4,4525,pic,1
4530,7.993,16.24,23.1,80.2,4530,pic,1
4535,15.205,19.183,39.2,80.2,4535,pic,1
4540,25.266,26.637,39.4,69.9,4540,pic,2
4545,26.197,36.926,36.6,51.8,4545,pic,2
4550,30.048,43.011,27.0,66.6,4550,pic,2
4555,41.441,68.375,31.1,91.3,4555,pic,2
4560,56.563,79.529,40.1,50.4,4560,pic,2
4565,73.757,114.78,23.6,66.1,4565,pic,2
4570,86.958,104.479,26.7,77.5,4570,pic,2
4575,106.765,198.087,41.8,89.6,4575,pic,3
4580,111.528,172.171,36.0,85.4,4580,pic,3
4585,138.5,136.141,33.4,56.0,4585,pic,3
4590,149.236,170.164,33.6,72.6,4590,pic,3
4595,110.121,69.205,38.0,55.1,4595,pic,3
4600,293.025,275.469,32.8,,4600,pic,3
4605,242.495,409.482,42.0,64.7,4605,pic,3
4610,180.342,242.537,39.8,80.1,4610,pic,3
4615,249.523,388.465,29.4,74.6,4615,pic,3
4620,181.141,403.345,42.0,66.2,4620,pic,3
4625,227.936,319.773,42.0,53.7,4625,pic,3
4630,179.448,518.579,23.5,91.7,4630,pic,3
4635,251.968,361.907,42.0,91.0,4635,pic,3
4640,168.736,544.562,37.8,89.6,4640,pic,3
4645,255.709,223.955,42.0,83.9,4645,pic,3
4650,256.353,316.833,36.8,63.3,4650,pic,3
4655,175.338,306.23,42.0,64.1,4655,pic,3
4660,200.004,287.341,35.0,66.9,4660,pic,3
4665,142.807,319.011,34.5,68.2,4665,pic,3
4670,172.401,438.49,22.7,91.5,4670,pic,3
4675,116.31,219.089,31.0,75.0,4675,pic,3
4680,133.407,165.758,24.0,50.0,4680,pic,3
4685,62.502,101.646,25.2,82.3,4685,pic,2
4690,65.225,67.78,21.7,93.1,4690,pic,2
4695,52.086,108.381,24.2,,4695,pic,2
4700,56.574,63.381,23.5,50.0,4700,pic,2
4705,50.426,105.983,37.6,86.7,4705,pic,2
4710,36.519,59.152,33.5,55.0,4710,pic,2
4715,24.371,63.877,25.3,71.2,4715,pic,2
4720,8.742,27.459,41.1,55.5,4720,pic,1
4725,14.195,17.9,35.8,66.3,4725,pic,1
4730,12.95,20.831,25.4,70.3,4730,pic,1
4735,13.98,4.818,20.0,88.3,4735,pic,1
4740,5.387,2.342,23.9,83.6,4740,pic,1
4745,4.294,12.225,19.7,95.9,4745,pic,0
4750,4.816,2.915,22.7,91.6,4750,pic,0
4755,0.824,11.801,38.4,81.7,4755,montee,0
4760,0.769,16.877,24.9,64.1,4760,montee,0
4765,1.491,15.983,34.3,,4765,montee,0
4770,1.888,22.123,21.9,64.3,4770,montee,0
4775,2.191,27.02,39.6,77.1,4775,montee,1
4780,2.084,21.838,41.7,80.3,4780,montee,0
4785,2.078,18.974,40.7,54.2,4785,montee,0
4790,3.705,22.299,36.6,50.0,4790,montee,0
4795,2.067,12.294,34.1,68.3,4795,montee,0
4800,1.825,45.389,26.4,89.5,4800,montee,1
4805,3.057,23.644,38.6,50.0,4805,montee,0
4810,1.43,13.711,32.7,63.9,4810,montee,0
4815,3.654,9.313,28.1,87.5,4815,montee,0
4820,1.961,23.912,25.5,93.6,4820,montee,0
4825,2.961,26.628,22.4,81.1,4825,montee,1
4830,2.873,35.213,34.2,57.8,4830,montee,1
4835,4.163,23.121,25.9,88.3,4835,montee,0
4840,2.504,15.046,36.3,60.9,4840,montee,0
4845,4.328,37.586,30.9,50.0,4845,montee,1
4850,3.374,34.878,23.1,72.4,4850,montee,1
4855,3.471,33.883,20.1,90.4,4855,montee,1
4860,4.374,27.698,35.3,90.7,4860,montee,1
4865,3.492,28.775,34.7,90.7,4865,montee,1
4870,4.431,43.204,31.4,75.4,4870,montee,1
4875,5.131,47.253,41.6,74.4,4875,montee,1
4880,3.998,36.061,18.8,85.1,4880,montee,1
4885,4.998,42.347,39.8,82.2,4885,montee,1
4890,4.123,31.508,32.1,78.6,4890,montee,1
4895,5.901,17.815,41.9,50.0,4895,montee,1
4900,6.075,28.178,34.1,59.4,4900,montee,1
4905,7.463,34.253,33.5,75.1,4905,montee,1
4910,5.9,32.466,21.8,59.4,4910,montee,1
4915,5.409,49.346,33.0,52.2,4915,montee,1
4920,6.311,33.486,24.5,88.7,4920,montee,1
4925,7.364,48.343,26.0,71.6,4925,montee,1
4930,7.039,29.47,40.7,54.7,4930,montee,1
4935,6.263,45.974,27.5,76.9,4935,montee,1
4940,6.504,38.17,36.3,88.4,4940,montee,1
4945,6.036,32.725,40.1,81.2,4945,montee,1
4950,7.878,41.328,23.6,50.1,4950,montee,1
4955,8.442,56.818,27.4,54.6,4955,montee,2
4960,12.754,75.632,35.3,77.1,4960,montee,2
4965,8.019,44.656,19.2,90.4,4965,montee,1
4970,8.944,36.291,24.2,69.5,4970,montee,1
4975,12.122,43.744,34.3,66.3,4975,montee,1
4980,15.35,47.669,28.9,50.5,4980,montee,1
4985,10.795,45.98,27.9,84.4,4985,montee,1
4990,10.025,58.668,40.2,63.8,4990,montee,2
4995,9.969,50.382,28.4,81.2,4995,montee,2
5000,7.772,63.284,40.8,56.6,5000,montee,2
5005,15.533,21.818,37.8,84.9,5005,moyen,1
5010,15.589,54.531,40.2,68.4,5010,moyen,2
5015,6.87,63.202,34.8,50.9,5015,moyen,2
5020,11.539,31.791,31.8,58.4,5020,moyen,1
5025,7.89,36.856,,77.9,5025,moyen,1
5030,12.458,48.016,24.4,51.2,5030,moyen,1
5035,8.329,29.147,18.4,51.5,5035,moyen,1
5040,14.87,17.834,18.5,55.7,5040,moyen,1
5045,10.83,37.389,24.0,59.4,5045,moyen,1
5050,9.471,42.495,41.9,58.1,5050,moyen,1
5055,7.232,62.109,21.2,75.8,5055,moyen,2
5060,22.2,43.289,39.0,76.8,5060,moyen,2
5065,7.718,20.507,25.3,75.4,5065,moyen,1
5070,11.467,41.588,35.4,80.3,5070,moyen,1
5075,8.259,48.74,34.2,87.5,5075,moyen,1
5080,13.767,52.906,39.2,72.0,5080,moyen,2
5085,12.232,52.316,28.6,78.2,5085,moyen,2
5090,9.667,37.135,37.8,50.0,5090,moyen,1
5095,8.795,31.704,42.0,52.2,5095,moyen,1
5100,19.783,26.135,29.7,89.0,5100,moyen,1
5105,16.638,30.539,23.7,71.8,5105,moyen,1
5110,18.433,47.584,21.6,68.5,5110,moyen,1
5115,20.248,27.49,22.7,66.7,5115,moyen,2
5120,15.04,50.63,27.3,95.5,5120,moyen,2
5125,7.198,39.824,42.0,50.0,5125,moyen,1
5130,24.392,31.383,35.9,50.0,5130,moyen,2
5135,7.357,56.947,18.9,55.4,5135,moyen,2
5140,15.191,30.381,41.5,88.7,5140,moyen,1
5145,17.289,56.836,23.0,,5145,moyen,2
5150,6.442,31.32,23.9,73.6,5150,moyen,1
5155,7.892,30.935,31.8,57.1,5155,moyen,1
5160,7.335,31.302,36.3,60.0,5160,moyen,1
5165,14.12,42.775,40.4,75.4,5165,moyen,1
5170,16.239,34.958,28.8,85.3,5170,moyen,1
